Time,Source,Destination,Protocol,Length,MSS,WIN,TTL,URG,ACK,PSH,RST,SYN,FIN,SQ,SQR,Who,At,Src Port,Dest Port,hostscan,osscan,portscan
2781,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
13118,5,4,13,3,5,9,18,0,0,0,0,1,0,0,0,0,0,56688,7001,0,1,0
2702,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12849,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,4900,56688,0,1,0
2790,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4147,5,4,13,3,5,9,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12613,5,4,13,3,5,9,25,0,0,0,0,1,0,0,0,0,0,56688,5633,0,1,0
4069,5,4,13,3,5,9,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3593,5,4,13,3,5,9,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13030,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,8443,56688,0,1,0
12702,5,4,13,3,5,9,6,0,0,0,0,1,0,0,0,0,0,56688,1039,0,1,0
12766,5,4,13,3,5,9,13,0,0,0,0,1,0,0,0,0,0,56688,3814,0,1,0
10309,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2736,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2774,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3880,5,4,13,3,5,9,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12932,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,301,56688,0,1,0
13015,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,6007,56688,0,1,0
2675,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10685,5,6,3,10,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12241,5,4,13,3,5,9,19,0,0,0,0,1,0,0,0,0,0,56688,135,0,1,0
3355,5,4,13,3,5,9,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10773,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3755,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3682,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
12725,5,4,13,3,5,9,11,0,0,0,0,1,0,0,0,0,0,56688,3221,0,1,0
3776,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3973,5,4,13,3,5,9,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3490,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2591,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12526,5,4,13,3,5,9,13,0,0,0,0,1,0,0,0,0,0,56688,5357,0,1,0
12521,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,125,56688,0,1,0
2538,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4081,5,4,13,3,5,9,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4001,5,4,13,3,5,9,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10743,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2695,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10632,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10230,5,6,3,10,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12648,5,4,13,3,5,9,18,0,0,0,0,1,0,0,0,0,0,56688,56738,0,1,0
12541,5,4,13,3,5,9,12,0,0,0,0,1,0,0,0,0,0,56688,6129,0,1,0
2768,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2659,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
13005,5,4,13,3,5,9,21,0,0,0,0,1,0,0,0,0,0,56688,5004,0,1,0
2464,6,5,3,24,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3859,5,4,13,3,5,9,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3371,5,4,13,3,5,9,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12534,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,8001,56688,0,1,0
12820,5,4,13,3,5,9,17,0,0,0,0,1,0,0,0,0,0,56688,6565,0,1,0
3853,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
10438,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3712,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
10738,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2599,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12322,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,1130,56688,0,1,0
3483,5,4,13,3,5,9,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12652,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,5862,56688,0,1,0
12986,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,144,56688,0,1,0
3309,5,4,13,3,5,9,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13116,5,4,13,3,5,9,7,0,0,0,0,1,0,0,0,0,0,56688,726,0,1,0
3829,5,4,13,3,5,9,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10430,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12617,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,1010,56688,0,1,0
2538,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3960,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
12363,5,4,13,3,5,9,6,0,0,0,0,1,0,0,0,0,0,56688,1051,0,1,0
3907,5,4,13,3,5,9,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2496,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3624,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
12580,5,4,13,3,5,9,21,0,0,0,0,1,0,0,0,0,0,56688,9502,0,1,0
2668,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2483,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3908,5,4,13,3,5,9,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2813,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12509,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,1801,56688,0,1,0
12659,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,1024,56688,0,1,0
12455,5,4,13,3,5,9,7,0,0,0,0,1,0,0,0,0,0,56688,7920,0,1,0
10375,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2697,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12329,5,4,13,3,5,9,19,0,0,0,0,1,0,0,0,0,0,56688,9011,0,1,0
10372,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2772,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10700,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10855,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4061,5,4,13,3,5,9,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10780,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3798,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3649,5,4,13,3,5,9,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12679,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,8086,56688,0,1,0
2690,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2819,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12202,5,4,13,3,5,9,22,0,0,0,0,1,0,0,0,0,0,56688,8080,0,1,0
12601,5,4,13,3,5,9,15,0,0,0,0,1,0,0,0,0,0,56688,1812,0,1,0
12598,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,1503,56688,0,1,0
12941,5,4,13,3,5,9,18,0,0,0,0,1,0,0,0,0,0,56688,2968,0,1,0
10598,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10529,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12273,5,4,13,3,5,9,19,0,0,0,0,1,0,0,0,0,0,56688,1198,0,1,0
12984,5,4,13,3,5,9,24,0,0,0,0,1,0,0,0,0,0,56688,50500,0,1,0
3274,5,4,13,3,5,9,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3885,5,4,13,3,5,9,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2473,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12969,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,2119,56688,0,1,0
2706,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2496,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3981,5,4,13,3,5,9,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2543,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12444,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,13722,56688,0,1,0
12943,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,2968,56688,0,1,0
4170,5,4,13,3,5,9,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4169,5,4,13,3,5,9,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10634,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4202,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3543,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
12879,5,4,13,3,5,9,16,0,0,0,0,1,0,0,0,0,0,56688,1301,0,1,0
3720,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3791,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
12791,5,4,13,3,5,9,17,0,0,0,0,1,0,0,0,0,0,56688,1244,0,1,0
3319,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3690,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2471,6,5,3,24,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12934,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,10616,56688,0,1,0
13059,5,4,13,3,5,9,23,0,0,0,0,1,0,0,0,0,0,56688,6699,0,1,0
12318,5,4,13,3,5,9,20,0,0,0,0,1,0,0,0,0,0,56688,6389,0,1,0
10513,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12855,5,4,13,3,5,9,12,0,0,0,0,1,0,0,0,0,0,56688,28201,0,1,0
3616,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
13006,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,9002,56688,0,1,0
10389,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4173,5,4,13,3,5,9,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13068,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,1076,56688,0,1,0
4064,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
12838,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,2126,56688,0,1,0
13153,5,4,13,3,5,9,19,0,0,0,0,1,0,0,0,0,0,56688,32783,0,1,0
2773,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4076,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
13173,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,8100,56688,0,1,0
3604,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
10299,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4190,5,4,13,3,5,9,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3706,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
12917,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,427,56688,0,1,0
2452,5,6,3,10,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3527,5,4,13,3,5,9,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3242,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
12814,5,4,13,3,5,9,6,0,0,0,0,1,0,0,0,0,0,56688,6543,0,1,0
4088,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3298,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
10728,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12452,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,3945,56688,0,1,0
4182,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
12813,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,9091,56688,0,1,0
3575,5,4,13,3,5,9,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13133,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,17988,56688,0,1,0
2472,6,5,3,24,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
13188,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,8082,56688,0,1,0
12317,5,4,13,3,5,9,5,0,0,0,0,1,0,0,0,0,0,56688,1130,0,1,0
3532,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
12491,5,4,13,3,5,9,17,0,0,0,0,1,0,0,0,0,0,56688,19315,0,1,0
12428,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,8009,56688,0,1,0
12290,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,50002,56688,0,1,0
13066,5,4,13,3,5,9,24,0,0,0,0,1,0,0,0,0,0,56688,8010,0,1,0
12745,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,1300,56688,0,1,0
2756,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12715,5,4,13,3,5,9,11,0,0,0,0,1,0,0,0,0,0,56688,7443,0,1,0
2785,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4089,5,4,13,3,5,9,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10359,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12729,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,7025,56688,0,1,0
12979,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,58080,56688,0,1,0
12802,5,4,13,3,5,9,7,0,0,0,0,1,0,0,0,0,0,56688,2323,0,1,0
10537,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
13081,5,4,13,3,5,9,13,0,0,0,0,1,0,0,0,0,0,56688,3703,0,1,0
2794,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3932,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
13155,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,4662,56688,0,1,0
3842,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
13075,5,4,13,3,5,9,5,0,0,0,0,1,0,0,0,0,0,56688,9099,0,1,0
12325,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,9003,56688,0,1,0
12739,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,8021,56688,0,1,0
4158,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
12357,5,4,13,3,5,9,20,0,0,0,0,1,0,0,0,0,0,56688,3007,0,1,0
3836,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
12663,5,4,13,3,5,9,12,0,0,0,0,1,0,0,0,0,0,56688,8873,0,1,0
12963,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,9575,56688,0,1,0
12896,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,61900,56688,0,1,0
10417,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3482,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
4128,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
10373,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2705,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12645,5,4,13,3,5,9,11,0,0,0,0,1,0,0,0,0,0,56688,4004,0,1,0
2765,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12422,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,24,56688,0,1,0
12244,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,587,56688,0,1,0
12593,5,4,13,3,5,9,6,0,0,0,0,1,0,0,0,0,0,56688,1503,0,1,0
3517,5,4,13,3,5,9,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3420,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
10664,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2585,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3700,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2697,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2799,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2788,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2767,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3377,5,4,13,3,5,9,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13052,5,4,13,3,5,9,3,0,0,0,0,1,0,0,0,0,0,56688,3333,0,1,0
4016,5,4,13,3,5,9,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2538,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12257,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,425,56688,0,1,0
12305,5,4,13,3,5,9,8,0,0,0,0,1,0,0,0,0,0,56688,2800,0,1,0
12310,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,2000,56688,0,1,0
10606,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2585,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2741,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12970,5,4,13,3,5,9,18,0,0,0,0,1,0,0,0,0,0,56688,212,0,1,0
10850,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10546,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3697,5,4,13,3,5,9,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2739,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3673,5,4,13,3,5,9,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2666,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2445,5,6,3,10,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
13138,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,1151,56688,0,1,0
12658,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,51103,56688,0,1,0
4032,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3489,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
10725,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4101,5,4,13,3,5,9,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3238,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
12609,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,52869,56688,0,1,0
3607,5,4,13,3,5,9,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12703,5,4,13,3,5,9,15,0,0,0,0,1,0,0,0,0,0,56688,563,0,1,0
3495,5,4,13,3,5,9,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3816,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2665,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4209,5,4,13,3,5,9,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13132,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,10180,56688,0,1,0
12854,5,4,13,3,5,9,21,0,0,0,0,1,0,0,0,0,0,56688,8002,0,1,0
3388,5,4,13,3,5,9,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12439,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,50636,56688,0,1,0
10543,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12898,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,458,56688,0,1,0
10670,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2776,6,5,3,26,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
13076,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,5910,56688,0,1,0
10625,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2592,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12912,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,106,56688,0,1,0
12890,5,4,13,3,5,9,7,0,0,0,0,1,0,0,0,0,0,56688,458,0,1,0
3334,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
13165,5,4,13,3,5,9,23,0,0,0,0,1,0,0,0,0,0,56688,6005,0,1,0
10753,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12665,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,1041,56688,0,1,0
13106,5,4,13,3,5,9,3,0,0,0,0,1,0,0,0,0,0,56688,7201,0,1,0
2519,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3663,5,4,13,3,5,9,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3656,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
10592,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12904,5,4,13,3,5,9,9,0,0,0,0,1,0,0,0,0,0,56688,106,0,1,0
3920,5,4,13,3,5,9,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2740,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10522,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
13115,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,3800,56688,0,1,0
10730,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10458,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
13120,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,726,56688,0,1,0
13083,5,4,13,3,5,9,7,0,0,0,0,1,0,0,0,0,0,56688,5298,0,1,0
3487,5,4,13,3,5,9,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12515,5,4,13,3,5,9,25,0,0,0,0,1,0,0,0,0,0,56688,125,0,1,0
12250,5,4,13,3,5,9,18,0,0,0,0,1,0,0,0,0,0,56688,42,0,1,0
10423,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2701,6,5,3,25,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
13159,5,4,13,3,5,9,13,0,0,0,0,1,0,0,0,0,0,56688,901,0,1,0
12223,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,993,56688,0,1,0
2724,5,6,3,10,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2514,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10633,5,6,3,12,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12568,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,5915,56688,0,1,0
12908,5,4,13,3,5,9,10,0,0,0,0,1,0,0,0,0,0,56688,48080,0,1,0
12217,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,53,56688,0,1,0
12558,5,4,13,3,5,9,10,0,0,0,0,1,0,0,0,0,0,56688,5810,0,1,0
3864,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
12302,4,5,13,1,0,0,27,0,1,0,1,0,0,0,0,0,0,17877,56688,0,1,0
10310,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3703,5,4,13,3,5,9,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12346,5,4,13,3,5,9,3,0,0,0,0,1,0,0,0,0,0,56688,49158,0,1,0
2816,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10406,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12210,5,4,13,3,5,9,4,0,0,0,0,1,0,0,0,0,0,56688,256,0,1,0
2746,5,6,3,11,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
